song name,genre,zero crossing rate,spectral bandwidth,spectral centroid,chroma,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
snoop doggy dogg - doggy dogg world.mp3,westcoastrap,0.08772963771839672,3331.3113718179175,3522.2000877107153,0.5662635442814988,-134.79822304103732,119.72692408740612,-37.876696312291415,71.56734789773078,-18.36076796358535,44.87894049612832,2.0520079971373266,0.5796981118751129,12.716561127041366,-13.510002042287768,10.260628058366075,-0.16268706904648425,11.808411501018002,3.6411910681374717,7.712807149402964,3.9336495679265493,0.7715475322973692,2.160010076081545,-0.4927831815252972,3.928373663538562
The Game - How We Do (Official Music Video).mp3,westcoastrap,0.06476293044115056,3161.681692629578,2820.6008531542348,0.535648013087519,-310.54824796282946,99.15101072051652,-5.9882923030582775,33.640233083608784,-0.19536150662062962,21.22638199276732,2.2763535820118754,11.283823713638697,3.8876129223333487,9.288761605051281,3.875308600239978,5.732863134824696,4.598458290278521,3.2504252294473486,11.24806488805862,2.980739896123424,7.436892460909456,5.229348636772613,9.36831713302338,-0.9723697691829523
"Nujabes, Tupac, Nas - (Thugz Mansion & Luv Sic pt 3).mp3",westcoastrap,0.05367573859721191,2401.9615122593013,2136.990832140412,0.4017030658521156,-156.10456573803629,165.61268728882897,-24.96689253960645,54.18031886535775,-10.402507004656268,16.254705002292123,6.967134406881996,-14.334261120539965,7.664397288813517,-14.932254520588582,3.680635258196699,-4.604409981498949,-3.677882808411605,5.095260357809429,-5.35590410523811,9.068143477597797,-2.0635110751570425,2.92312095944056,2.87872216287449,-6.567722501596876
Nujabes vs Big L - Counting Starts Flamboyant (Trillout Mash Up).mp3,westcoastrap,0.04893889557660586,2917.0403883814324,2420.3488843163955,0.4703421885967888,-155.67044094749167,133.3849505625915,-23.291915032934508,58.25559815034035,8.506569600395231,26.36379982620341,-7.277817472187568,11.352599534122213,-0.42584877614764255,0.1812534039966162,-4.483075229229005,-3.579805258546604,0.1973494473339105,-6.787100660614559,-0.40383403439672694,-5.6476896781286525,3.8389586266916913,-1.2819887591825045,4.1549676767806005,-0.8651776788650135
DJ Quik - Safe + Sound (Official Music Video).mp3,westcoastrap,0.04276828215657432,3047.690980696033,2290.5927267563393,0.47734903054656974,-275.8762544700062,158.6021626994735,-5.354857933609365,41.90693090145671,-12.593146170890842,21.15553851261389,-15.593055782270026,12.315372782931378,-2.7286039047513446,9.609761446293115,-1.9184255664531578,3.275272488261451,6.262168257875882,-3.866040014651078,4.110371622151379,-2.741646516292762,4.630930470120536,-4.788589933674607,4.779020811985958,-5.360124372586863
DJ Quik - Itz Your Fantasy.mp3,westcoastrap,0.0323545218006978,2573.7237971405184,1903.5441734164356,0.5089809267933347,-201.54996478217998,145.37227259749375,-0.3007362125736628,46.87970580569257,-8.796748704950554,20.339093664828287,0.6073045822812678,1.615859851056309,12.771024149862509,-6.5207115026978215,8.74622656689378,-2.442178870036689,7.093043159631905,3.048601398403952,3.8307362318525664,4.833033569840582,-3.623275212679086,8.961855638781621,-0.8585047047629109,2.037455156979264
2Pac - Happy Home (Nujabes Remix).mp3,westcoastrap,0.028809401780437352,2095.7106141751174,1449.2639771553056,0.4132265404440238,-170.4446523438777,174.2760353926574,7.076315185158446,38.25794092901056,6.859917160039267,14.318088620456503,-4.454436432070953,1.8296891950434222,-3.355142940377547,-1.2248585059095554,-2.172906848944976,-3.6441780847861525,-2.6447132602233157,-6.136996458136672,1.5352054261785586,-1.2466702154694225,2.848645966249596,3.2967819402124903,3.892069828648445,-0.7132864976043989
Gin and juice - Snoop Doggy Dogg.mp3,westcoastrap,0.06802835323033708,2632.9321776543215,2685.011632004855,0.4874617165816501,-143.4698183702455,144.5782071311511,-51.22397561851583,70.1490543867102,-12.93139639755733,19.110347068148293,7.023949513377107,-3.0247746873011865,20.62430635910916,-6.476160971283585,9.379901621870982,-7.313270320234069,2.0155595058046174,3.809310976477567,-0.7000725278641549,12.58319397318508,-2.3837734127033383,4.9380344072899645,-1.64388030372351,-5.018926378672821
Twinz - Eastside Lb.mp3,westcoastrap,0.05464758975126832,3012.9588653741134,2532.0895910501868,0.5384183639200337,-287.8547356898388,130.69803620016634,0.7874751170759104,53.21200108637167,5.117349017249016,23.64435494992119,-1.7237673811678533,7.299192472984842,2.2216810368792013,1.5709348102401115,3.9780246359726474,4.4776586933245675,5.347268653564487,2.19550819185789,5.704188284701115,2.7787916170104525,2.475040595028673,-0.5956112730661024,5.559908569615599,-0.5838775502166147
"The Game, 50 Cent - Hate It Or Love It (Official Music Video).mp3",westcoastrap,0.06416066971277548,3373.012209955449,3046.0433678378995,0.5120612990139853,-231.99999750189588,128.80803325540393,-15.489106102000772,56.400879885830086,-9.264402676355905,37.89228779724494,-9.971381228321935,11.444840054235954,-1.063001273267878,2.9213704295308784,1.1156976525823232,-0.2344003191308217,0.18592302753625017,-1.951798482938363,8.54415043692604,-3.2926878941195654,4.1819512812930775,-2.3700051115164977,7.58357233303772,-2.3945405369506823
213 Groupie Luv.mp3,westcoastrap,0.061215408016399166,3006.5817946527227,2666.91667611309,0.482674997477725,-150.99817846395067,130.92247060321085,-16.59410091086541,40.765039588250744,-7.858486663286813,23.4791198964074,-8.04391185921776,8.545638589853718,3.6270079309001297,0.434566756356599,0.1689703565496493,-1.8406997760924697,5.893941758059404,-0.8706992995191445,5.808799942779455,0.6810857536461703,2.889037506055138,1.3742111655406346,4.840871563016021,-1.0043050069180162
Landon Wordswell - I think i need you now (prod by Kondor) - 2011 (Free Mixtape).mp3,westcoastrap,0.09807492538389846,3610.6473025375903,3852.892440713091,0.5338946739297591,-86.31169417521394,112.8162893825601,-22.557657156535036,71.85041696752636,-24.329717341585027,22.70329040321049,-9.629667173539321,16.11668464679789,-12.230230747700292,7.316242224341315,3.629233430619159,-5.016878839349283,3.239446879699163,-2.7549489686368154,7.166851956291617,-7.310651994668983,4.031255714382912,0.18494142636111482,5.703990592991953,-5.8979989179710754
Ice Cube & Dr DRE - Natural Born Killaz.mp3,westcoastrap,0.07617412967307009,2465.417523393012,2626.9158250274822,0.5223798110343563,-147.36826103618102,143.9696343635523,-59.49620505146648,46.42301134363743,-11.335042711186448,13.06225850988744,11.70364201251954,-8.359715879332432,20.874092818121408,-3.7069578207112572,7.182326631067342,-0.7908391223292262,-5.750086771222518,5.68759513318079,-2.3808029368931782,7.946304458913101,-1.2115621848921982,-1.9514072195453098,2.777841405189306,-1.6219571307441287
South Central Cartel - All Day Everyday.mp3,westcoastrap,0.04866977004765638,3906.1438673382686,3283.5685406392727,0.6058265571694217,-334.77002039641974,100.4358905536394,7.9492657089366086,52.562741742299416,1.9673510201594817,32.40359104263619,-1.8733802290673802,11.339978617046032,3.0058142641054255,10.50706874652692,-0.16217650873021722,6.326611018991842,5.604657631069778,-0.1945773214765088,9.629645366391587,-0.6292816716433791,7.214027966539916,0.7424936802160191,7.508881673993392,-0.918783019304665
Sam Sneed - U Better Recognize - Official Death Row Upload.mp3,westcoastrap,0.05230354661775649,3306.691340174038,2933.853086130783,0.4996002265574628,-231.3558860184132,110.06220516091386,-16.049397782477772,52.45093498113728,-13.624939385292675,26.06854176738397,-14.249888042593572,11.468107149685226,-2.1322225974986355,8.485307670803095,1.4371960494099585,-0.6548287015216536,5.446217472617113,5.2485037668218,14.961943565515176,5.048629294484617,8.187576351311083,0.28235897064588816,9.09698016747698,-0.4866966365429265
Eazy-E - It's On.mp3,westcoastrap,0.07056595496372918,3229.882910812463,3115.3147649146813,0.5286528270057607,-108.39704779450813,125.1603044012628,-42.744128575161035,69.51110156574208,-7.2227373664031544,31.07161088271446,-5.972348729670452,12.199125081190514,-2.6605459707284234,5.307771794670657,4.376036691374797,4.299694949578377,5.948618677023514,-2.1004907123164114,7.840990037664399,-2.36901010094726,9.1914485764727,-3.1748765162271724,5.580246244818009,-0.431758623531162
Warren G - I Shot the Sheriff.mp3,westcoastrap,0.04952885647133826,1595.8218221016114,1602.5709191124704,0.5199809891164178,-322.64966503551983,187.81858719320064,-32.25216889820817,19.622372019312497,43.69243587468887,-16.71611544270743,6.173255726141753,18.2081824057054,-12.575568689722722,5.574708624831337,12.982623328958972,-8.059027798176277,3.9181684548373337,7.466661956224572,-6.337268410960849,3.6726208706602543,4.6333476709310535,-4.909229433151524,4.607670440005264,3.898349625387764
Cypress Hill - Lowrider (Official Music Video)(1).mp3,westcoastrap,0.07042567533774242,3008.5537260421097,2985.557679405925,0.5306887040253363,-214.07978653655405,121.48072107752034,-36.73964963127786,50.125457422325425,-6.869492968990767,29.742947621596905,-0.1247298802235798,9.777834307650407,5.253766867756078,2.4905214181977615,1.8096009216285027,-1.6691715706173913,5.152837342416411,-0.8182979349352028,7.3898660449667615,-0.5069494758342022,4.262632473411793,0.31748783858394497,1.2444342762478207,-4.3546384779087415
The D.O.C - It's Funky Enough Best Quality (1989).mp3,westcoastrap,0.08035124379756022,3544.7489510768755,3582.479107458804,0.5281964557366577,-213.14986501305896,107.79588966853511,-24.373367250837706,52.9114377782033,-15.584586702427716,32.593218433195986,-4.815689415242383,11.186590755651379,-3.0730135608023197,12.64160205371182,1.3211089261504998,6.2064754427265,3.155507861661557,-1.4751620015585007,9.967872724549169,-5.215663808487974,6.885132430953036,-2.0491512720587415,5.383577658054103,-6.646391670224059
Marcus D - Don't Hold Ya Breath ft. Funky DL - 2012.mp3,westcoastrap,0.06839723890561808,3406.7077468339567,3142.7769998675726,0.47554748247842776,-118.45515670964906,128.40260170046164,-26.269291383764838,48.14426710404743,-18.45224156740988,28.459961180660525,-11.26296862251756,17.260450512091317,-1.1925606910342978,7.956190526390327,3.6509771872550987,0.731489095473762,8.566573486442264,-2.26339538627976,8.206971924730642,-4.507185253815867,4.992676988431548,-2.156695296753804,5.030469897069726,-0.14788440657904034
Reflection Eternal nujabes ft Nas & Common.mp3,westcoastrap,0.05585027479464045,2853.5948674923306,2473.8436326142096,0.37328064553249385,-162.41188796793296,142.92543112243212,-9.79164682622556,40.10274179981415,-16.371933697398525,16.408992786645975,-9.573081494105573,-0.9539243956554811,-9.036274895088539,-2.3299204303850485,-2.2292482085384053,-5.589236537465215,2.651059953153504,0.3511296845237973,5.3063621876940825,-0.09760162361851629,4.396820408254567,0.8102657746394667,3.973226448429113,-3.05322604544964
N.W.A. - Express Yourself.mp3,westcoastrap,0.10846964604781757,3099.7753252970265,3953.5841850789675,0.5075894293658382,-252.1192330784635,100.07925469891353,-61.53211950297606,90.49804235520219,-15.635645517506644,35.21965336371506,2.0174831937863087,7.681662341166445,2.4134102903923647,7.362526648451712,7.341662956948368,-4.319433130899383,13.12401151806667,1.8603836315414004,8.480829709090383,-3.9192359052187395,4.951042326430183,1.3945362608371248,5.343512272811345,4.2393861684622305
Snoop doggy dogg - aint no fun (if the homies cant get none).mp3,westcoastrap,0.08021755504311563,3056.7141247439367,3146.2758418330372,0.47993112581228425,-116.55476085897455,142.49204422785556,-35.784482132768936,61.84596302026653,-28.264872998912868,28.60585261605463,-4.113089196937569,-5.4547161470140635,3.270100751631029,-10.433149824629757,7.206672405613308,-8.56764027491789,6.399904712310193,-5.689124983037019,2.2329964220702463,-0.4676390199586363,-5.122673876645957,1.8022264116660858,-2.0249325354903442,3.584274793368521
Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,westcoastrap,0.05871072269983264,2950.8474774267684,2656.441580053485,0.398735346813069,-227.63789135239833,145.5453035980971,-27.897783236306225,34.85472119729282,-22.125457312207754,15.202549223070084,-14.272604605698325,4.882432469826915,0.5297293686887605,7.623937396121208,6.075832156178849,4.065841859006673,3.8081931109582037,-4.798959253486017,5.20085686860309,1.2998011314296392,8.418686554511735,1.1501640371533521,6.589940256674559,-0.9119412557342129
Ice Cube - It Was A Good Day (Official Video).mp3,westcoastrap,0.04354749398993837,2606.866153610411,2070.0613738063303,0.4812002464759772,-358.82576575271156,153.85793751078845,-8.426830966344987,33.94785821983928,0.3635379280404765,19.977858185660466,-4.249499331476672,-2.1988356503780944,1.9425004492847755,-2.7432964019886663,2.9680483705259917,-5.286650268969714,3.8487403621801755,-2.0881495403948738,2.885824399694102,1.0260953478415489,-0.24972190178385137,2.4430860646901573,1.3706346715350548,0.48623257926474783
N.W.A. - Straight Outta Compton.mp3,westcoastrap,0.10210458228907913,3507.187610139743,3952.954897472123,0.5520736462000733,-235.15574642711758,100.29931764353536,-46.82767847815431,65.03809520038844,-6.231497693727902,32.46983274024605,-10.922491353942226,12.393983047594148,-0.24890651855293283,6.64923360173452,-0.6371813713637243,2.094830504008146,5.940269603724284,-3.5294183271792385,9.761179497870543,-3.451149214648089,9.073610330482259,-3.5034622115420158,2.105950950574061,-4.169719371718691
Snoop Doggy Dogg - Murder Was The Case ( Uncensored ).mp3,westcoastrap,0.06437588407361407,2957.5504233318547,2960.9492490556277,0.5540746779726092,-142.4238860945245,133.61528139700664,-24.12617261626269,43.40253828230903,6.340958902985411,20.46989142294753,-4.5003926306934945,15.966024275100793,-8.286693581035856,7.75459664934415,1.228598444964984,1.445301216977435,6.897101876299995,-1.0259045661869939,3.420256319391273,1.1989779390514317,4.1417795382713924,-5.72168852817513,6.723438046715855,-4.291351352277616
Warren G - Regulate ft. Nate Dogg.mp3,westcoastrap,0.03823334316037736,3134.635476753862,2268.4200661483374,0.5390069400211328,-324.12185096823595,136.7458770444095,22.829079853565595,45.35040761590297,-0.2428651936236259,27.853883139781367,-2.8416057783697197,10.737243503798684,-3.340821817299843,6.116033933647283,-2.9100185460088013,-0.23534586923688947,1.8133676608630218,-5.798656716168177,0.12439048322144035,-4.209809060844943,1.0904102850091206,-5.446021854165762,6.5759347815490266,-3.139040536349691
Ice Cube - Ghetto Bird (Music Video).mp3,westcoastrap,0.04453087564939978,2961.3503008454672,2445.299493549444,0.5995358449833881,-119.32902282554136,136.96395426354246,-29.703376798631037,54.47844661641031,-5.3047045843534315,31.499744015490833,2.8180199163218225,12.414180567721456,4.339174795024815,5.575697114155002,4.678973649086464,0.8102724863802458,13.731642082242239,1.2614096997501745,2.4772208333960926,0.8716455906128183,4.276474913931992,0.46049131861054426,5.875935963652697,-0.5274368209036627
Compton's Most Wanted - Hood Took Me Under.mp3,westcoastrap,0.08169750277640671,3018.381812620093,3130.4927393013663,0.4948797751098523,-184.12131490263982,132.01949670532753,-45.240859032982634,56.75373220210623,-8.483249629465062,16.092054570947525,-6.8066481905529415,10.686516107499347,2.0920001476105154,5.483971643229375,-0.032528007592916554,-1.26558703594972,4.399464986018595,-3.0356775743011983,6.753017019058723,0.1995196455300538,5.204025969266763,-0.004705249807323574,5.21205797745244,-2.621271819945266
Dr. Dre - Let Me Ride.mp3,westcoastrap,0.07407430752840909,2816.9198613321514,2817.719222048599,0.4685634538862421,-154.09128051653235,145.55028002368684,-39.679694858123135,69.35020606071616,-17.062771381223676,19.08989661050083,-3.9907153852213493,1.440485448929689,8.782746958862337,-7.687833828514699,3.070790391884514,-3.077037617188715,5.611952159932512,-3.2537863711695585,2.0939481858312274,-1.8558010313880644,-3.3893745717569765,0.39513092378899056,-0.23349256053473957,2.25016721554657
SNOOP DOGG - WHO AM I (WHATS MY NAME) HD.mp3,westcoastrap,0.04826449626512859,3188.008988971828,2657.9457350228845,0.5509579488370898,-234.96632878563682,129.40915345701944,-19.92820807948919,39.638117590030504,-9.57174131824877,27.419609378344273,-2.2957695675159355,16.906458776440655,2.068523481242689,7.904787737640355,1.1605257485174956,3.6328409932456016,7.064718127175492,-1.7981799305279513,5.38222840555809,-1.4238995537844432,5.785067574881861,-1.7396192577855814,4.002511711081112,-2.0551069094516317
Gin and juice - Snoop Doggy Dogg(1).mp3,westcoastrap,0.06802835323033708,2632.9321776543215,2685.011632004855,0.4874617165816501,-143.4698183702455,144.5782071311511,-51.22397561851583,70.1490543867102,-12.93139639755733,19.110347068148293,7.023949513377107,-3.0247746873011865,20.62430635910916,-6.476160971283585,9.379901621870982,-7.313270320234069,2.0155595058046174,3.809310976477567,-0.7000725278641549,12.58319397318508,-2.3837734127033383,4.9380344072899645,-1.64388030372351,-5.018926378672821
Nas - Book of Rhymes (Nujabes Blend).mp3,westcoastrap,0.046315729893863136,3001.0375010597095,2370.0584629160767,0.4814759313789121,-145.33233223376627,148.50955199439386,-4.6542278938485415,38.935949764772346,-18.045428191969833,44.65328590022031,2.7715836352367167,12.9434761366503,3.9032998383820354,0.41623022797796155,0.6712863197544616,-9.72323733809382,1.7363525156927517,1.8311004219886666,6.706056923788574,-2.9922144284628986,3.3326905980284467,-2.993239871863728,6.427353586581292,-2.0482852159328977
"Dr. Dre, Snoop Dogg - Nuthin' But A G Thang.mp3",westcoastrap,0.058585291125298686,2986.9547799634365,2999.415028026307,0.5818103229036816,-145.63457291380217,126.28871316505601,-51.60136160454584,78.99962180837679,-9.408221091012686,29.255721521999536,-0.25475146921976033,4.68034343226315,20.952201117600378,-7.008249922737445,14.763886554853391,0.06919255784740382,12.133534229460919,-0.3023244544261388,8.339102418679701,8.5773121959683,-2.361355170243709,11.650598663015241,-1.905782718640702,6.793754970574131
clarity_zedd.mp3,edm,0.058708923397151,3134.6760062843223,2742.5100587254838,0.38631387797720085,-163.83373000662527,141.1796561355259,-26.464852006350686,43.388417037413035,-22.66877558331129,23.954842217735763,-17.932173615364782,12.499193560704295,-7.794435303767122,1.7000301221377434,1.7074878389959798,-0.1680071521684266,1.1573274813131276,-4.773901214928564,1.8743107935867813,-6.230303735428998,5.579798804055114,-5.181364992252258,4.310810839722024,-3.2071989638206597
A R I Z O N A - I Was Wrong.mp3,edm,0.03676494729929957,2560.1047624733114,1955.332036525029,0.45095659105763164,-193.52734369403564,150.71394092188058,5.796905379699053,26.08990401921914,-1.2504540052438056,26.235569864605772,0.6427334234055248,12.861017105333682,1.2240768677503902,2.0073362902121463,-1.7318851760524028,1.868283225742881,4.966659119235856,-1.9533433246464817,-0.7446581864297922,-7.8154757467838,-1.6959791521685927,-4.096436370052997,1.658723418597023,-4.165210114591971
Stephen - Crossfire.mp3,edm,0.0610008667190574,2930.3643710465863,2622.178506007931,0.4516733039070924,-139.913953230955,131.18263962100266,-20.248620877878903,30.14403418339518,-4.4414829092906585,17.328630239402536,-8.700340213711366,13.88218624521126,-4.658070264936889,5.155901557805826,-3.357869989090261,1.2425045409450874,5.409542766255914,-5.542936948046892,5.365678731471061,-2.5580140476463136,1.4737008862517547,-2.9138204666784433,3.324209564369974,-6.017617352318462
Flight Facilities - Crave You (Adventure Club Dubstep Remix).mp3,edm,0.05057716500563891,3317.523957522672,2836.811477108433,0.49637057574241383,-134.00045061289677,124.9182927408742,-19.24363583443312,40.98093066055434,-14.848314261342608,26.658569238878897,-12.369801013419293,18.861738672272196,-6.304319460283127,5.577660217208428,4.255318370551947,-0.572489150015128,4.983158393471377,-3.116825299624737,2.5655589142277715,-5.995650759421868,3.0968020986130873,-7.5449708912084406,1.23283349278362,-3.0928750412625536
Uppermost - Beautiful Light.mp3,edm,0.04845461867840334,2501.0338251085905,2090.28674510055,0.4318387793578397,-142.39051712684594,157.47049435266015,-22.917149701892498,40.81556909094915,-9.62889643872774,7.355256419613799,-12.033460966357655,2.5983097833776627,-10.58800836490068,1.1482600440273454,2.3043973196377707,-4.479124672375143,4.940842009538008,1.1506822216105088,3.9686549486976044,-1.4924685097224781,1.3997590486522025,-3.470116265645336,1.5748147401349564,-1.9558223797731829
born_mitiS.mp3,edm,0.05684639243308843,3471.5426671915448,3097.3969030930493,0.49926919034979567,-135.64221555500262,129.91480525517375,-30.68071913717886,44.46370537098813,-12.141767968989399,38.471844396657346,-10.67910886158379,20.50849097380156,-7.6256594871037695,10.131006454582536,-1.3199727206128942,3.1368294359268503,4.413770189825454,-2.618603999054946,7.664800992303802,-6.031090357370808,9.781432625699749,-4.463813800670523,8.35258546797398,-2.231491850253887
shootingStars_bagRaiders.mp3,edm,0.06969615259072137,3151.223023514262,2950.441197907958,0.45834242327681757,-126.84181261283167,131.7710202440169,-30.637172215195463,46.0551552369971,-14.069248149065269,21.982302364240343,-13.07657193891467,13.467478910234176,-6.808573974634438,5.793488954863968,-5.002107313194168,-1.4441454439624872,-0.1542199804898141,-3.1293553437845274,5.4953346676381525,-7.769958836303657,6.2246534001306175,-6.830732042957543,7.8402975338472745,-1.779325843491999
AViVA - GRRRLS.mp3,edm,0.06125082993417709,3380.8169397809293,2999.7246612881113,0.43965744081971964,-122.51920145059559,134.34377627829505,-25.04392674308127,40.283040415399874,-17.472790587017986,25.688344252588625,-18.328917691805156,14.038039632480615,-12.390601293317205,7.013377010020417,3.093685450811669,-2.6297392104683843,5.95583985557081,-2.363953278210727,5.517833581584368,-2.5999475542719424,8.391900807526694,-5.844639689881671,5.062734952791477,-0.8506673633522431
OceanBlue_WRLD.mp3,edm,0.04440165223437472,3379.2668926872857,2601.260567022375,0.35846242815782126,-122.21608995187714,144.28953804484038,-7.184100222709512,38.88683532565892,-18.462442869450502,24.597709693236986,-18.255925237621426,16.98655733470613,-6.6764189318194385,5.410586638805254,-1.7562942998265487,-5.755909544105487,-0.8409981120500913,-6.70762039848345,2.569100822757655,-2.1383908883568252,8.439268532076557,-4.667993432364821,5.743031142998066,-2.87730871820493
TroyBoi - On My Own (feat. Nefera).mp3,edm,0.04821751849204376,2531.642254001591,2259.8261857077723,0.41907016855485424,-178.42651334663722,134.22609079520944,-10.576677050316267,31.48898211045677,-9.529508746883112,15.152581452725832,-1.1626635925624464,11.183209987401504,-3.07100011652492,-2.893460564504013,3.8391829736778496,-1.4395003034545388,-3.8903848748144103,-2.7698658427675977,6.877042013991443,2.32721279741713,8.481233632103528,4.080609201141837,6.156477611313797,5.691309818247971
Crywolf - Eyes Half Closed.mp3,edm,0.0795187402550495,3598.9094243827167,3517.0633474305687,0.4637435233955692,-65.25676769989072,125.07195907247005,-33.6271995406525,42.980674332813926,-25.2555994066114,32.70326011831779,-16.079076883222033,14.470138190370395,-7.20259284110665,5.033980727797261,-1.876436387924333,-0.38254755429894044,1.4194437585958484,-4.342709758404333,2.9067644584474532,-6.790179242473421,7.6826337084351835,-3.9943433690678734,5.441012513169124,-5.602262809064552
